,1,2,3,4,5,6,7,8
463,133,151,97,156,68,92,46,51
464,126,101,87,153,68,95,46,53
465,119,74,75,121,68,95,46,54
466,104,56,58,93,67,95,46,54
467,99,50,50,83,67,95,46,55
468,97,57,48,80,68,95,46,55
469,93,60,43,80,68,95,46,56
470,92,62,42,79,68,95,46,56
471,92,61,42,79,68,95,46,56
472,92,61,42,80,68,95,46,56
473,92,63,43,80,68,95,46,56
474,97,64,49,82,68,95,46,56
475,110,69,65,90,68,94,46,55
476,124,93,84,126,68,94,46,54
477,132,160,94,157,69,95,47,54
478,143,170,107,142,71,94,48,54
479,152,177,116,131,71,93,48,53
480,156,180,121,127,72,92,47,53
481,161,180,128,126,71,92,47,53
482,162,179,132,125,70,91,46,52
483,162,178,135,124,69,91,45,51
484,160,178,134,123,69,90,45,51
485,160,178,134,123,69,90,45,51
486,160,178,134,123,69,90,45,51
487,160,178,134,123,69,90,45,51
488,159,178,134,122,69,90,45,51
489,157,178,131,122,69,90,45,50
490,156,178,129,123,69,90,45,50
491,153,179,126,126,68,90,45,50
492,147,180,118,130,68,90,45,50
493,145,173,114,137,68,90,45,51
494,139,164,105,146,68,91,46,50
495,130,149,92,162,68,93,46,51
496,126,109,85,157,68,95,46,53
497,121,82,74,127,68,96,46,54
498,110,69,60,106,67,95,46,54
499,104,58,52,94,67,95,45,54
500,99,54,46,88,67,94,45,54
501,97,54,43,83,67,94,45,54
502,96,58,41,83,67,94,45,54
503,95,61,41,82,67,94,45,54
504,95,62,41,83,67,94,45,54
505,95,61,41,83,67,94,45,54
506,97,56,44,84,67,94,45,54
507,105,63,56,92,67,94,45,54
508,122,88,76,124,66,93,46,54
509,129,138,90,176,67,94,47,54
510,139,164,100,146,70,94,48,53
511,149,172,112,137,70,93,47,53
512,153,177,118,131,70,91,47,53
513,156,178,121,128,70,91,46,52
514,157,180,126,125,69,90,45,51
515,159,179,130,123,69,90,45,50
516,156,179,130,122,69,90,45,50
517,157,180,132,122,69,90,45,50
518,158,180,133,122,69,90,45,50
519,157,180,133,122,70,90,45,50
520,156,180,133,122,69,90,45,50
521,156,180,133,122,69,90,45,50
522,155,179,130,122,69,90,45,50
523,153,180,126,123,69,90,45,50
524,148,178,120,127,68,90,45,51
525,144,173,115,134,68,90,45,52
526,140,166,108,143,67,90,45,52
527,132,162,97,148,68,91,46,51
528,126,147,88,163,68,92,47,51
529,122,109,81,158,68,94,47,53
530,116,95,70,141,67,94,46,53
531,106,68,58,108,66,93,45,53
532,99,58,51,91,66,93,45,54
533,94,50,46,81,66,93,45,54
534,94,53,43,77,66,93,45,54
535,94,54,42,76,67,93,45,54
536,94,57,41,76,68,93,45,54
537,94,58,41,77,68,94,45,55
538,94,57,41,77,68,93,45,54
539,96,53,44,78,68,93,45,54
540,104,60,56,87,67,93,46,55
541,122,87,79,125,67,94,46,55
542,129,145,90,169,69,94,48,55
543,138,165,101,145,71,94,48,54
544,147,170,111,137,71,94,48,53
545,149,175,115,130,71,93,48,53
546,152,178,119,126,71,92,47,53
547,155,179,124,125,70,92,46,52
548,154,180,126,123,71,91,46,52
549,154,179,127,122,71,91,46,51
550,153,180,127,122,71,91,46,51
551,152,180,127,122,71,91,46,51
552,152,180,128,122,71,91,46,51
553,151,180,128,122,71,91,46,51
554,151,180,127,122,71,91,46,51
555,151,180,127,122,71,91,46,51
556,150,180,125,122,71,91,46,51
557,145,179,121,125,71,91,46,51
558,140,174,114,130,70,91,47,53
559,138,168,112,138,69,91,47,53
560,135,162,105,147,69,92,47,53
561,131,155,97,153,70,94,48,53
562,125,105,90,155,69,96,48,54
563,122,80,84,125,69,95,48,55
564,117,70,76,108,68,95,47,55
565,109,60,64,96,68,96,47,55
566,99,57,53,89,69,95,47,55
567,95,59,46,87,68,95,47,55
568,95,61,45,86,69,95,46,55
569,94,64,42,86,69,95,46,55
570,96,66,42,86,69,95,46,55
571,96,64,43,85,69,95,46,55
572,102,63,52,90,69,95,46,55
573,116,77,71,107,68,95,46,55
574,128,112,90,154,69,96,47,54
575,134,157,98,157,70,96,48,55
576,147,168,111,142,71,95,49,53
577,151,176,118,134,71,93,49,53
578,155,180,122,128,71,92,48,53
579,158,179,127,125,71,92,47,53
580,160,178,130,123,70,91,46,52
581,160,178,131,123,71,91,46,51
582,161,179,133,123,70,91,46,51
583,162,179,133,122,71,90,46,51
584,162,178,133,122,71,90,45,50
585,161,178,133,122,70,90,45,50
586,161,178,133,122,70,90,45,50
587,158,178,132,122,70,90,45,51
588,153,178,129,123,70,90,45,51
589,145,180,124,125,69,90,45,51
590,138,176,117,131,68,90,45,51
591,136,166,113,142,67,90,46,52
592,131,156,104,152,68,92,47,52
593,124,123,93,174,68,95,47,54
594,118,92,83,139,68,96,47,55
595,114,75,73,112,69,96,47,55
596,112,71,65,99,69,96,47,55
597,109,73,59,94,69,96,47,55
598,104,71,53,90,69,96,47,55
599,102,71,50,89,70,96,47,56
600,101,72,48,88,70,96,46,56
601,102,71,49,87,70,96,46,56
602,105,67,55,89,69,95,47,56
603,116,80,72,104,69,95,46,55
604,127,111,89,148,68,96,47,55
605,135,154,100,162,69,96,48,54
606,145,171,113,142,70,95,48,53
607,151,180,121,131,70,93,48,53
608,156,178,128,126,70,93,47,53
609,158,176,132,123,69,92,46,52
610,157,176,132,122,70,92,46,51
611,158,177,134,123,70,92,46,51
612,160,178,137,123,69,91,46,51
613,159,178,136,123,69,91,45,51
614,158,178,135,123,69,91,45,51
615,158,178,135,123,70,91,45,50
616,156,178,133,123,70,91,45,50
617,155,177,130,123,69,91,45,50
618,152,178,125,125,69,91,45,51
619,148,180,120,129,69,91,46,51
620,143,173,115,137,68,90,46,51
621,140,166,109,145,69,91,46,51
622,137,155,102,157,69,93,47,52
623,133,125,94,172,69,95,48,54
624,132,93,89,134,69,96,47,54
625,129,80,84,112,69,96,47,54
626,119,72,70,100,69,96,47,55
627,110,73,58,94,69,96,47,55
628,103,73,50,92,69,96,47,55
629,101,73,46,91,69,95,46,55
630,101,73,45,90,69,95,46,55
631,102,74,45,89,69,95,46,55
632,101,73,45,89,69,94,46,55
633,101,67,46,89,69,95,46,55
634,112,73,61,97,68,95,46,55
635,128,98,82,128,68,95,46,55
636,134,147,94,171,69,96,48,55
637,144,167,107,146,70,95,48,53
638,151,173,117,139,70,93,48,53
639,155,180,124,130,70,92,47,52
640,158,178,127,125,70,92,47,52
641,160,177,130,123,70,91,46,51
642,160,176,132,122,70,91,45,51
643,160,178,132,122,70,91,45,51
644,160,178,133,122,70,91,45,50
645,160,178,133,122,70,91,45,50
646,159,179,133,122,70,91,45,50
647,159,179,133,122,70,91,45,50
648,159,179,132,122,70,91,45,50
649,156,179,130,122,71,91,45,50
650,154,178,127,122,70,91,45,50
651,152,178,124,123,70,91,45,50
652,148,179,119,127,69,91,45,50
653,145,177,114,133,69,90,46,51
654,143,171,109,143,69,91,46,51
655,138,156,102,157,69,93,47,51
656,131,116,93,165,69,96,47,53
657,127,86,85,131,69,96,47,54
658,113,77,68,113,69,95,46,54
659,98,63,52,98,69,94,45,54
660,94,59,46,90,69,94,45,54
661,96,62,46,88,70,95,45,55
662,96,64,45,87,70,95,45,55
663,98,63,46,86,70,95,45,55
664,98,62,48,86,70,95,46,55
665,107,69,59,95,69,95,46,55
666,122,88,79,119,69,95,46,54
667,131,133,92,175,70,96,47,54
668,138,163,101,152,70,96,48,53
669,149,172,113,141,71,93,48,52
670,154,178,120,133,71,92,47,52
671,160,180,125,128,71,91,46,51
672,163,176,131,124,70,91,45,51
673,165,176,133,122,70,91,45,51
674,162,177,133,121,70,91,45,50
675,162,177,134,121,70,91,45,50
676,161,177,133,121,70,91,45,50
677,161,177,134,121,70,90,45,50
678,162,177,134,121,70,90,45,50
679,161,178,133,121,70,90,45,50
680,158,178,131,121,70,90,45,50
681,155,178,129,122,70,90,45,50
682,149,179,124,123,69,90,45,50
683,140,177,115,128,69,90,45,51
684,136,172,110,135,68,90,46,51
685,132,164,103,146,69,91,47,51
686,126,153,92,157,69,93,47,51
687,121,94,84,144,69,95,47,53
688,110,76,68,113,68,95,46,53
689,106,65,60,96,68,95,46,54
690,103,60,55,90,68,95,47,54
691,98,61,49,87,69,95,46,54
692,95,63,45,85,69,95,46,55
693,96,64,45,85,69,94,45,54
694,95,65,45,84,69,93,45,54
695,96,65,45,84,69,93,45,54
696,98,62,48,84,69,94,46,55
697,107,66,59,92,68,94,46,55
698,123,102,81,132,68,94,46,53
699,130,143,93,174,69,95,47,53
700,140,167,104,145,71,95,48,53
701,148,175,114,135,71,92,48,53
702,151,179,119,126,71,92,47,52
703,157,179,126,124,71,92,46,52
704,162,178,131,122,71,91,46,52
705,162,178,134,122,71,91,46,51
706,165,178,136,122,70,90,45,50
707,167,177,138,122,70,89,45,50
708,167,177,138,122,70,89,45,50
709,167,178,138,122,70,89,45,50
710,164,178,136,122,70,89,45,51
711,157,178,132,122,70,89,45,51
712,152,178,129,121,70,90,45,51
713,146,178,123,121,71,90,45,50
714,129,179,112,119,71,90,45,50
715,111,164,97,105,70,87,44,50
716,90,137,78,75,67,84,43,50
717,73,59,58,7,64,81,44,50
718,65,71,48,5,62,79,50,56
719,66,91,35,19,62,76,58,60
720,74,81,23,4,56,65,62,63
721,88,68,23,5,49,60,62,69
722,83,59,21,11,44,53,61,69
723,67,49,19,13,38,39,53,63
724,48,44,18,14,24,32,31,56
725,35,40,22,13,19,27,15,51
