,1,2,3,4,5,6,7,8
685,180,179,10,20,155,143,167,165
686,179,178,12,22,151,139,166,163
687,177,177,13,23,149,138,166,166
688,174,176,15,26,146,132,166,162
689,174,176,18,30,143,125,168,157
690,175,175,21,33,140,119,167,155
691,176,175,25,36,136,116,168,153
692,178,176,30,39,130,113,166,154
693,179,175,33,43,125,108,163,151
694,175,176,36,45,119,104,163,148
695,174,177,38,49,115,101,162,146
696,173,178,41,51,112,101,162,145
697,172,178,41,52,111,101,160,144
698,172,177,42,52,110,99,159,138
699,170,176,43,52,111,99,161,143
700,170,176,42,52,112,99,162,140
701,169,176,41,50,115,103,164,145
702,171,177,35,46,123,106,165,151
703,176,177,29,39,130,110,165,147
704,171,177,23,33,139,115,164,147
705,177,177,18,27,144,123,162,150
706,177,178,13,22,150,133,162,156
707,178,178,10,18,158,145,166,164
708,179,179,7,14,166,155,170,168
709,177,177,4,10,173,161,173,169
710,176,177,1,7,180,168,176,172
711,175,179,4,6,176,174,179,176
712,175,179,4,6,174,179,179,180
713,176,180,4,6,172,179,180,177
714,176,180,4,7,171,178,179,176
715,176,180,4,7,170,178,179,176
716,176,180,4,7,170,178,179,176
717,176,180,4,7,171,178,180,176
718,176,179,4,7,171,178,180,176
719,175,179,5,7,171,178,180,176
720,175,179,5,7,171,178,180,175
721,174,179,5,7,171,178,180,175
722,174,179,5,7,171,178,180,175
723,174,179,5,7,171,178,180,175
724,174,180,5,7,172,179,180,175
725,175,180,5,7,172,179,180,175
726,175,180,4,7,171,179,180,175
727,175,179,4,6,171,179,179,176
728,175,178,4,6,172,180,179,176
729,175,178,3,7,175,178,180,178
730,174,179,3,7,176,176,180,179
731,175,178,3,7,179,174,179,180
732,176,178,2,8,180,171,178,180
733,177,177,1,9,177,169,177,178
734,178,176,2,10,176,166,177,177
735,178,176,3,11,172,163,176,176
736,179,178,5,13,169,159,175,174
737,179,179,7,17,164,152,173,169
738,179,180,9,19,161,148,171,166
739,179,178,11,21,156,142,170,164
740,177,176,12,23,152,138,168,163
741,175,175,14,25,149,136,167,164
742,173,176,16,27,145,129,166,158
743,174,176,19,30,143,123,168,154
744,174,176,21,33,140,120,167,154
745,175,176,24,35,138,117,168,154
746,178,176,27,39,135,114,169,154
747,177,176,30,42,131,111,169,155
748,177,177,32,45,126,106,167,152
749,174,176,35,46,123,105,167,151
750,171,178,37,48,114,103,157,139
751,171,179,38,52,112,99,158,140
752,172,178,39,53,111,97,158,141
753,172,178,39,53,111,98,157,140
754,173,178,39,52,112,100,157,136
755,173,179,36,49,117,104,160,141
756,174,179,31,44,124,107,161,147
757,178,179,27,38,133,111,165,147
758,179,178,21,32,142,116,166,148
759,178,178,16,26,144,128,160,157
760,179,178,13,22,151,137,164,162
761,180,178,10,18,158,146,168,167
762,180,178,8,14,166,155,171,171
763,178,177,5,11,172,161,173,172
764,175,178,1,9,178,167,176,174
765,173,179,3,7,177,174,179,178
766,173,180,4,7,175,177,180,180
767,172,180,6,7,172,180,180,179
768,174,180,5,7,172,180,180,178
769,174,180,5,7,172,180,180,178
770,174,180,5,7,171,180,179,178
771,174,180,5,7,171,180,179,178
772,174,179,5,7,171,180,179,178
